AJ6JN,WU6K,1
AJ6ME,AE6EO,4
AJ6ME,AG6SR,3
AJ6ME,AI6KG,1
AJ6ME,AI6SZ,3
AJ6ME,AJ6JN,1
AJ6ME,AJ6ME,0
AJ6ME,AJ6XZ,4
AJ6ME,K6FSH,1
AJ6ME,K6PAO,4
AJ6ME,K6ZJI,1
AJ6ME,KA6MZE,1
AJ6ME,KD6KDL,3
AJ6ME,KE6BJQ,1
AJ6ME,KE7JAC,3
AJ6ME,KF6ZSQ,1
AJ6ME,KG6TNE,1
AJ6ME,KG6VYI,3
AJ6ME,KG6VYP,3
AJ6ME,KI6HLH,1
AJ6ME,KI6LCP,1
AJ6ME,KI6MXP,2
AJ6ME,KI6PUR,1
AJ6ME,KI6PUW,4
AJ6ME,KI6PVA,4
AJ6ME,KI6VYM,4
AJ6ME,KJ6AMM,1
AJ6ME,KJ6MIN,3
AJ6ME,KK6DZK,1
AJ6ME,KK6EAW,4
AJ6ME,KK6EKN,1
AJ6ME,KK6LTH,1
AJ6ME,KK6LTX,1
AJ6ME,KK6LUA,4
AJ6ME,KK6TOZ,1
AJ6ME,KM6EEI,4
AJ6ME,KM6I,3
AJ6ME,KM6LTA,1
AJ6ME,KN6BAW,2
AJ6ME,KN6DSE,3
AJ6ME,KN6EKC,2
AJ6ME,KN6EKW,1
AJ6ME,KN6GHD,3
AJ6ME,KR6DD,3
AJ6ME,KZ6DM,1
AJ6ME,N6IDV,4
AJ6ME,N6IHT,1
AJ6ME,N6YXJ,3
AJ6ME,N9DK,1
AJ6ME,NE5NA,1
AJ6ME,W6OWI,1
AJ6ME,WA1IAM,4
AJ6ME,WU6K,2
AJ6XZ,AE6EO,1
AJ6XZ,AG6SR,2
AJ6XZ,AI6KG,1
AJ6XZ,AI6SZ,3
AJ6XZ,AJ6JN,1
AJ6XZ,AJ6ME,1
AJ6XZ,AJ6XZ,0
AJ6XZ,K6FSH,1
AJ6XZ,K6PAO,4
AJ6XZ,K6ZJI,1
AJ6XZ,KA6MZE,1
AJ6XZ,KD6KDL,2
AJ6XZ,KE6BJQ,1
AJ6XZ,KE7JAC,3
AJ6XZ,KF6ZSQ,1
AJ6XZ,KG6TNE,1
AJ6XZ,KG6VYI,2
AJ6XZ,KG6VYP,3
AJ6XZ,KI6HLH,1
AJ6XZ,KI6LCP,1
AJ6XZ,KI6MXP,1
AJ6XZ,KI6PUR,1
AJ6XZ,KI6PUW,4
AJ6XZ,KI6PVA,4
AJ6XZ,KI6VYM,3
AJ6XZ,KJ6AMM,1
AJ6XZ,KJ6MIN,2
AJ6XZ,KK6DZK,1
AJ6XZ,KK6EAW,1
AJ6XZ,KK6EKN,1
AJ6XZ,KK6LTH,1
AJ6XZ,KK6LTX,1
AJ6XZ,KK6LUA,4
AJ6XZ,KK6TOZ,3
AJ6XZ,KM6EEI,1
AJ6XZ,KM6I,1
AJ6XZ,KM6LTA,1
AJ6XZ,KN6BAW,1
AJ6XZ,KN6DSE,3
AJ6XZ,KN6EKC,3
AJ6XZ,KN6EKW,1
AJ6XZ,KN6GHD,2
AJ6XZ,KR6DD,3
AJ6XZ,KZ6DM,1
AJ6XZ,N6IDV,1
AJ6XZ,N6IHT,1
AJ6XZ,N6YXJ,2
AJ6XZ,N9DK,1
AJ6XZ,NE5NA,1
AJ6XZ,W6OWI,2
AJ6XZ,WA1IAM,1
AJ6XZ,WU6K,1
K6FSH,AE6EO,1
K6FSH,AG6SR,3
K6FSH,AI6KG,1
K6FSH,AI6SZ,3
K6FSH,AJ6JN,1
K6FSH,AJ6ME,1
K6FSH,AJ6XZ,2
K6FSH,K6FSH,0
K6FSH,K6PAO,4
K6FSH,K6ZJI,2
K6FSH,KA6MZE,1
K6FSH,KD6KDL,1
K6FSH,KE6BJQ,2
K6FSH,KE7JAC,3
K6FSH,KF6ZSQ,1
K6FSH,KG6TNE,3
K6FSH,KG6VYI,3
K6FSH,KG6VYP,3
K6FSH,KI6HLH,2
K6FSH,KI6LCP,2
K6FSH,KI6MXP,2
K6FSH,KI6PUR,2
K6FSH,KI6PUW,4
K6FSH,KI6PVA,4
K6FSH,KI6VYM,3
K6FSH,KJ6AMM,1
K6FSH,KJ6MIN,3
K6FSH,KK6DZK,3
K6FSH,KK6EAW,3
K6FSH,KK6EKN,1
K6FSH,KK6LTH,1
K6FSH,KK6LTX,2
K6FSH,KK6LUA,4
K6FSH,KK6TOZ,3
K6FSH,KM6EEI,2
K6FSH,KM6I,3
K6FSH,KM6LTA,2
K6FSH,KN6BAW,2
K6FSH,KN6DSE,3
K6FSH,KN6EKC,3
K6FSH,KN6EKW,3
K6FSH,KN6GHD,2
K6FSH,KR6DD,3
K6FSH,KZ6DM,1
K6FSH,N6IDV,1
K6FSH,N6IHT,1
K6FSH,N6YXJ,3
K6FSH,N9DK,1
K6FSH,NE5NA,1
K6FSH,W6OWI,2
K6FSH,WA1IAM,1
K6FSH,WU6K,3
K6PAO,AE6EO,4
K6PAO,AG6SR,4
K6PAO,AI6KG,4
K6PAO,AI6SZ,4
K6PAO,AJ6JN,4
K6PAO,AJ6ME,4
K6PAO,AJ6XZ,4
K6PAO,K6FSH,4
K6PAO,K6PAO,0
K6PAO,K6ZJI,4
K6PAO,KA6MZE,4
K6PAO,KD6KDL,4
K6PAO,KE6BJQ,4
K6PAO,KE7JAC,4
K6PAO,KF6ZSQ,4
K6PAO,KG6TNE,4
K6PAO,KG6VYI,4
K6PAO,KG6VYP,4
K6PAO,KI6HLH,4
K6PAO,KI6LCP,4
K6PAO,KI6MXP,4
K6PAO,KI6PUR,1
K6PAO,KI6PUW,1
K6PAO,KI6PVA,1
K6PAO,KI6VYM,4
K6PAO,KJ6AMM,1
K6PAO,KJ6MIN,4
K6PAO,KK6DZK,4
K6PAO,KK6EAW,4
K6PAO,KK6EKN,4
K6PAO,KK6LTH,4
K6PAO,KK6LTX,4
K6PAO,KK6LUA,4
K6PAO,KK6TOZ,4
K6PAO,KM6EEI,4
K6PAO,KM6I,4
K6PAO,KM6LTA,4
K6PAO,KN6BAW,4
K6PAO,KN6DSE,4
K6PAO,KN6EKC,4
K6PAO,KN6EKW,4
K6PAO,KN6GHD,4
K6PAO,KR6DD,4
K6PAO,KZ6DM,4
K6PAO,N6IDV,4
K6PAO,N6IHT,4
K6PAO,N6YXJ,4
K6PAO,N9DK,4
K6PAO,NE5NA,1
K6PAO,W6OWI,4
K6PAO,WA1IAM,4
K6PAO,WU6K,4
K6ZJI,K6ZJI,0
KA6MZE,KA6MZE,0
KD6KDL,AE6EO,1
KD6KDL,AG6SR,3
KD6KDL,AI6KG,1
KD6KDL,AI6SZ,3
KD6KDL,AJ6JN,1
KD6KDL,AJ6ME,1
KD6KDL,AJ6XZ,2
KD6KDL,K6FSH,1
KD6KDL,K6PAO,1
KD6KDL,K6ZJI,1
KD6KDL,KA6MZE,1
KD6KDL,KD6KDL,0
KD6KDL,KE6BJQ,1
KD6KDL,KE7JAC,1
KD6KDL,KF6ZSQ,1
KD6KDL,KG6TNE,1
KD6KDL,KG6VYI,1
KD6KDL,KG6VYP,3
KD6KDL,KI6HLH,1
KD6KDL,KI6LCP,3
KD6KDL,KI6MXP,1
KD6KDL,KI6PUR,1
KD6KDL,KI6PUW,1
KD6KDL,KI6PVA,1
KD6KDL,KI6VYM,1
KD6KDL,KJ6AMM,1
KD6KDL,KJ6MIN,1
KD6KDL,KK6DZK,3
KD6KDL,KK6EAW,3
KD6KDL,KK6EKN,1
KD6KDL,KK6LTH,1
KD6KDL,KK6LTX,2
KD6KDL,KK6LUA,1
KD6KDL,KK6TOZ,1
KD6KDL,KM6EEI,1
KD6KDL,KM6I,3
KD6KDL,KM6LTA,2
KD6KDL,KN6BAW,1
KD6KDL,KN6DSE,3
KD6KDL,KN6EKC,3
KD6KDL,KN6EKW,1
KD6KDL,KN6GHD,1
KD6KDL,KR6DD,3
KD6KDL,KZ6DM,1
KD6KDL,N6IDV,1
KD6KDL,N6IHT,1
KD6KDL,N6YXJ,1
KD6KDL,N9DK,1
KD6KDL,NE5NA,1
KD6KDL,W6OWI,1
KD6KDL,WA1IAM,1
KD6KDL,WU6K,1
KE6BJQ,AE6EO,4
KE6BJQ,AG6SR,1
KE6BJQ,AI6KG,1
KE6BJQ,AI6SZ,2
KE6BJQ,AJ6JN,1
KE6BJQ,AJ6ME,1
KE6BJQ,AJ6XZ,4
KE6BJQ,K6FSH,1
KE6BJQ,K6PAO,4
KE6BJQ,K6ZJI,1
KE6BJQ,KA6MZE,1
KE6BJQ,KD6KDL,2
KE6BJQ,KE6BJQ,0
KE6BJQ,KE7JAC,3
KE6BJQ,KF6ZSQ,1
KE6BJQ,KG6TNE,1
KE6BJQ,KG6VYI,2
KE6BJQ,KG6VYP,1
KE6BJQ,KI6HLH,1
KE6BJQ,KI6LCP,1
KE6BJQ,KI6MXP,1
KE6BJQ,KI6PUR,2
KE6BJQ,KI6PUW,4
KE6BJQ,KI6PVA,4
KE6BJQ,KI6VYM,4
KE6BJQ,KJ6AMM,1
KE6BJQ,KJ6MIN,3
KE6BJQ,KK6DZK,3
KE6BJQ,KK6EAW,4
KE6BJQ,KK6EKN,1
KE6BJQ,KK6LTH,1
KE6BJQ,KK6LTX,1
KE6BJQ,KK6LUA,4
KE6BJQ,KK6TOZ,3
KE6BJQ,KM6EEI,4
KE6BJQ,KM6I,1
KE6BJQ,KM6LTA,1
KE6BJQ,KN6BAW,1
KE6BJQ,KN6DSE,2
KE6BJQ,KN6EKC,3
KE6BJQ,KN6EKW,2
KE6BJQ,KN6GHD,4
KE6BJQ,KR6DD,2
KE6BJQ,KZ6DM,1
KE6BJQ,N6IDV,3
KE6BJQ,N6IHT,1
KE6BJQ,N6YXJ,2
KE6BJQ,N9DK,3
KE6BJQ,NE5NA,1
KE6BJQ,W6OWI,2
KE6BJQ,WA1IAM,1
KE6BJQ,WU6K,1
KE7JAC,AE6EO,1
KE7JAC,AG6SR,3
KE7JAC,AI6KG,1
KE7JAC,AI6SZ,3
KE7JAC,AJ6JN,1
KE7JAC,AJ6ME,1
KE7JAC,AJ6XZ,4
KE7JAC,K6FSH,1
KE7JAC,K6PAO,4
KE7JAC,K6ZJI,2
KE7JAC,KA6MZE,2
KE7JAC,KD6KDL,2
KE7JAC,KE6BJQ,3
KE7JAC,KE7JAC,0
KE7JAC,KF6ZSQ,1
KE7JAC,KG6TNE,3
KE7JAC,KG6VYI,3
KE7JAC,KG6VYP,3
KE7JAC,KI6HLH,1
KE7JAC,KI6LCP,3
KE7JAC,KI6MXP,1
KE7JAC,KI6PUR,1
KE7JAC,KI6PUW,4
KE7JAC,KI6PVA,4
KE7JAC,KI6VYM,4
KE7JAC,KJ6AMM,1
KE7JAC,KJ6MIN,3
KE7JAC,KK6DZK,3
KE7JAC,KK6EAW,3
KE7JAC,KK6EKN,1
KE7JAC,KK6LTH,1
KE7JAC,KK6LTX,3
KE7JAC,KK6LUA,4
KE7JAC,KK6TOZ,2
KE7JAC,KM6EEI,3
KE7JAC,KM6I,3
KE7JAC,KM6LTA,3
KE7JAC,KN6BAW,3
KE7JAC,KN6DSE,3
KE7JAC,KN6EKC,3
KE7JAC,KN6EKW,3
KE7JAC,KN6GHD,3
KE7JAC,KR6DD,3
KE7JAC,KZ6DM,1
KE7JAC,N6IDV,1
KE7JAC,N6IHT,1
KE7JAC,N6YXJ,3
KE7JAC,N9DK,1
KE7JAC,NE5NA,2
KE7JAC,W6OWI,2
KE7JAC,WA1IAM,1
KE7JAC,WU6K,1
KF6ZSQ,AE6EO,1
KF6ZSQ,AG6SR,2
KF6ZSQ,AI6KG,1
KF6ZSQ,AI6SZ,2
KF6ZSQ,AJ6JN,1
KF6ZSQ,AJ6ME,1
KF6ZSQ,AJ6XZ,2
KF6ZSQ,K6FSH,1
KF6ZSQ,K6PAO,3
KF6ZSQ,K6ZJI,2
KF6ZSQ,KA6MZE,1
KF6ZSQ,KD6KDL,1
KF6ZSQ,KE6BJQ,1
KF6ZSQ,KE7JAC,1
KF6ZSQ,KF6ZSQ,0
KF6ZSQ,KG6TNE,2
KF6ZSQ,KG6VYI,3
KF6ZSQ,KG6VYP,3
KF6ZSQ,KI6HLH,1
KF6ZSQ,KI6LCP,2
KF6ZSQ,KI6MXP,1
KF6ZSQ,KI6PUR,1
KF6ZSQ,KI6PUW,1
KF6ZSQ,KI6PVA,1
KF6ZSQ,KI6VYM,1
KF6ZSQ,KJ6AMM,1
KF6ZSQ,KJ6MIN,3
KF6ZSQ,KK6DZK,2
KF6ZSQ,KK6EAW,3
KF6ZSQ,KK6EKN,1
KF6ZSQ,KK6LTH,2
KF6ZSQ,KK6LTX,2
KF6ZSQ,KK6LUA,3
KF6ZSQ,KK6TOZ,2
KF6ZSQ,KM6EEI,1
KF6ZSQ,KM6I,3
KF6ZSQ,KM6LTA,1
KF6ZSQ,KN6BAW,2
KF6ZSQ,KN6DSE,2
KF6ZSQ,KN6EKC,3
KF6ZSQ,KN6EKW,2
KF6ZSQ,KN6GHD,2
KF6ZSQ,KR6DD,3
KF6ZSQ,KZ6DM,1
KF6ZSQ,N6IDV,2
KF6ZSQ,N6IHT,1
KF6ZSQ,N6YXJ,1
KF6ZSQ,N9DK,1
KF6ZSQ,NE5NA,1
KF6ZSQ,W6OWI,1
KF6ZSQ,WA1IAM,1
KF6ZSQ,WU6K,1
KG6TNE,AE6EO,1
KG6TNE,AG6SR,4
KG6TNE,AI6KG,4
KG6TNE,AI6SZ,4
KG6TNE,AJ6JN,2
KG6TNE,AJ6ME,4
KG6TNE,AJ6XZ,1
KG6TNE,K6FSH,3
KG6TNE,K6PAO,4
KG6TNE,K6ZJI,4
KG6TNE,KA6MZE,4
KG6TNE,KD6KDL,3
KG6TNE,KE6BJQ,4
KG6TNE,KE7JAC,4
KG6TNE,KF6ZSQ,2
KG6TNE,KG6TNE,0
KG6TNE,KG6VYI,4
KG6TNE,KG6VYP,4
KG6TNE,KI6HLH,4
KG6TNE,KI6LCP,1
KG6TNE,KI6MXP,2
KG6TNE,KI6PUR,3
KG6TNE,KI6PUW,4
KG6TNE,KI6PVA,4
KG6TNE,KI6VYM,4
KG6TNE,KJ6AMM,2
KG6TNE,KJ6MIN,4
KG6TNE,KK6DZK,4
KG6TNE,KK6EAW,4
KG6TNE,KK6EKN,1
KG6TNE,KK6LTH,2
KG6TNE,KK6LTX,2
KG6TNE,KK6LUA,4
KG6TNE,KK6TOZ,4
KG6TNE,KM6EEI,4
KG6TNE,KM6I,4
KG6TNE,KM6LTA,2
KG6TNE,KN6BAW,4
KG6TNE,KN6DSE,4
KG6TNE,KN6EKC,4
KG6TNE,KN6EKW,3
KG6TNE,KN6GHD,4
KG6TNE,KR6DD,4
KG6TNE,KZ6DM,4
KG6TNE,N6IDV,3
KG6TNE,N6IHT,2
KG6TNE,N6YXJ,3
KG6TNE,N9DK,2
KG6TNE,NE5NA,1
KG6TNE,W6OWI,4
KG6TNE,WA1IAM,4
KG6TNE,WU6K,4
KG6VYI,AE6EO,1
KG6VYI,AG6SR,3
KG6VYI,AI6KG,1
KG6VYI,AI6SZ,3
KG6VYI,AJ6JN,2
KG6VYI,AJ6ME,4
KG6VYI,AJ6XZ,2
KG6VYI,K6FSH,1
KG6VYI,K6PAO,3
KG6VYI,K6ZJI,1
KG6VYI,KA6MZE,4
KG6VYI,KD6KDL,2
KG6VYI,KE6BJQ,4
KG6VYI,KE7JAC,3
KG6VYI,KF6ZSQ,2
KG6VYI,KG6TNE,3
KG6VYI,KG6VYI,0
KG6VYI,KG6VYP,3
KG6VYI,KI6HLH,2
KG6VYI,KI6LCP,3
KG6VYI,KI6MXP,3
KG6VYI,KI6PUR,2
KG6VYI,KI6PUW,3
KG6VYI,KI6PVA,2
KG6VYI,KI6VYM,3
KG6VYI,KJ6AMM,1
KG6VYI,KJ6MIN,4
KG6VYI,KK6DZK,3
KG6VYI,KK6EAW,3
KG6VYI,KK6EKN,1
KG6VYI,KK6LTH,1
KG6VYI,KK6LTX,3
KG6VYI,KK6LUA,3
KG6VYI,KK6TOZ,3
KG6VYI,KM6EEI,3
KG6VYI,KM6I,4
KG6VYI,KM6LTA,3
KG6VYI,KN6BAW,4
KG6VYI,KN6DSE,3
KG6VYI,KN6EKC,3
KG6VYI,KN6EKW,4
KG6VYI,KN6GHD,3
KG6VYI,KR6DD,3
KG6VYI,KZ6DM,1
KG6VYI,N6IDV,2
KG6VYI,N6IHT,1
KG6VYI,N6YXJ,2
KG6VYI,N9DK,1
KG6VYI,NE5NA,1
KG6VYI,W6OWI,3
KG6VYI,WA1IAM,1
KG6VYI,WU6K,2
KG6VYP,KG6VYP,0
KI6HLH,AE6EO,1
KI6HLH,AG6SR,3
KI6HLH,AI6KG,1
KI6HLH,AI6SZ,3
KI6HLH,AJ6JN,1
KI6HLH,AJ6ME,1
KI6HLH,AJ6XZ,1
KI6HLH,K6FSH,1
KI6HLH,K6PAO,3
KI6HLH,K6ZJI,3
KI6HLH,KA6MZE,1
KI6HLH,KD6KDL,1
KI6HLH,KE6BJQ,3
KI6HLH,KE7JAC,1
KI6HLH,KF6ZSQ,1
KI6HLH,KG6TNE,2
KI6HLH,KG6VYI,2
KI6HLH,KG6VYP,3
KI6HLH,KI6HLH,0
KI6HLH,KI6LCP,3
KI6HLH,KI6MXP,4
KI6HLH,KI6PUR,1
KI6HLH,KI6PUW,2
KI6HLH,KI6PVA,3
KI6HLH,KI6VYM,1
KI6HLH,KJ6AMM,1
KI6HLH,KJ6MIN,1
KI6HLH,KK6DZK,2
KI6HLH,KK6EAW,3
KI6HLH,KK6EKN,1
KI6HLH,KK6LTH,1
KI6HLH,KK6LTX,2
KI6HLH,KK6LUA,1
KI6HLH,KK6TOZ,1
KI6HLH,KM6EEI,2
KI6HLH,KM6I,1
KI6HLH,KM6LTA,1
KI6HLH,KN6BAW,1
KI6HLH,KN6DSE,2
KI6HLH,KN6EKC,3
KI6HLH,KN6EKW,2
KI6HLH,KN6GHD,2
KI6HLH,KR6DD,2
KI6HLH,KZ6DM,1
KI6HLH,N6IDV,1
KI6HLH,N6IHT,1
KI6HLH,N6YXJ,3
KI6HLH,N9DK,1
KI6HLH,NE5NA,1
KI6HLH,W6OWI,2
KI6HLH,WA1IAM,1
KI6HLH,WU6K,1
KI6LCP,AE6EO,1
KI6LCP,AG6SR,1
KI6LCP,AI6KG,1
KI6LCP,AI6SZ,2
KI6LCP,AJ6JN,2
KI6LCP,AJ6ME,4
KI6LCP,AJ6XZ,1
KI6LCP,K6FSH,1
KI6LCP,K6PAO,4
KI6LCP,K6ZJI,2
KI6LCP,KA6MZE,3
KI6LCP,KD6KDL,3
KI6LCP,KE6BJQ,1
KI6LCP,KE7JAC,3
KI6LCP,KF6ZSQ,1
KI6LCP,KG6TNE,1
KI6LCP,KG6VYI,3
KI6LCP,KG6VYP,3
KI6LCP,KI6HLH,2
KI6LCP,KI6LCP,0
KI6LCP,KI6MXP,4
KI6LCP,KI6PUR,2
KI6LCP,KI6PUW,2
KI6LCP,KI6PVA,1
KI6LCP,KI6VYM,3
KI6LCP,KJ6AMM,1
KI6LCP,KJ6MIN,3
KI6LCP,KK6DZK,4
KI6LCP,KK6EAW,1
KI6LCP,KK6EKN,1
KI6LCP,KK6LTH,1
KI6LCP,KK6LTX,1
KI6LCP,KK6LUA,4
KI6LCP,KK6TOZ,3
KI6LCP,KM6EEI,2
KI6LCP,KM6I,4
KI6LCP,KM6LTA,2
KI6LCP,KN6BAW,2
KI6LCP,KN6DSE,2
KI6LCP,KN6EKC,4
KI6LCP,KN6EKW,3
KI6LCP,KN6GHD,2
KI6LCP,KR6DD,1
KI6LCP,KZ6DM,1
KI6LCP,N6IDV,3
KI6LCP,N6IHT,2
KI6LCP,N6YXJ,2
KI6LCP,N9DK,1
KI6LCP,NE5NA,1
KI6LCP,W6OWI,3
KI6LCP,WA1IAM,4
KI6LCP,WU6K,1
KI6MXP,AE6EO,1
KI6MXP,AG6SR,3
KI6MXP,AI6KG,1
KI6MXP,AI6SZ,3
KI6MXP,AJ6JN,1
KI6MXP,AJ6ME,1
KI6MXP,AJ6XZ,1
KI6MXP,K6FSH,1
KI6MXP,K6PAO,3
KI6MXP,K6ZJI,3
KI6MXP,KA6MZE,1
KI6MXP,KD6KDL,1
KI6MXP,KE6BJQ,3
KI6MXP,KE7JAC,1
KI6MXP,KF6ZSQ,1
KI6MXP,KG6TNE,2
KI6MXP,KG6VYI,2
KI6MXP,KG6VYP,3
KI6MXP,KI6HLH,1
KI6MXP,KI6LCP,3
KI6MXP,KI6MXP,0
KI6MXP,KI6PUR,1
KI6MXP,KI6PUW,2
KI6MXP,KI6PVA,3
KI6MXP,KI6VYM,1
KI6MXP,KJ6AMM,1
KI6MXP,KJ6MIN,1
KI6MXP,KK6DZK,2
KI6MXP,KK6EAW,3
KI6MXP,KK6EKN,1
KI6MXP,KK6LTH,1
KI6MXP,KK6LTX,2
KI6MXP,KK6LUA,1
KI6MXP,KK6TOZ,1
KI6MXP,KM6EEI,2
KI6MXP,KM6I,1
KI6MXP,KM6LTA,1
KI6MXP,KN6BAW,1
KI6MXP,KN6DSE,2
KI6MXP,KN6EKC,3
KI6MXP,KN6EKW,2
KI6MXP,KN6GHD,2
KI6MXP,KR6DD,2
KI6MXP,KZ6DM,1
KI6MXP,N6IDV,1
KI6MXP,N6IHT,1
KI6MXP,N6YXJ,3
